"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B032","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-01-18 08:00",64.39,324.69,190.09,20.88,34.16,35.73,24.33,117.95,62.44,23.2,2,53.37,31,33.15,41.13,41.36,553.21,637.63,61.65,109.16,124.56,177.04,169.3,676.88,121.82,24.59,309.3,56.91,782.64,1052.94,0.1,227.27,171.57,15.96,333.43,197.22,30.66,94.19,931.08,434.73,1347.12,661.79,592.28,31.68,418.83,1332.44,130.44,139.66,10000,14.7,84.08,30.61,61.13,9.66,1.5,17.26,24.02,15.72,545.09,102.34,53.73,66.03,13.87,2.7,25,48.82,16.43,58.49,21.54,26.07,127.47,1427.47,198.64,36.11,59.03,35.4,6.07,1001.33,44.82,122.1,71.74,10.39,91.51,57.13,15.98,37.64,21.97,33.07,54.44,118.65,29.65,563.29,370.7,318.56,77.16,116.14,35.01,116,198.44,39.41,6,43.54,61.75,188,131.87,186.18,47,415.95,168.89,65.84,85.58,279.74,75.82,407.65,830.67,24.51,45.38,45.38,18.66,19,670.28,51.4,293.42,7.63,270.56,876.44,0,142,0,56.69,112.61,6,1330.09,593.86
"2018-01-18 08:15",66.91,330.26,192.3,21.16,34.6,34.3,24,118.8,63.64,23.7,2,53.41,31,33.25,43.8,42.34,560.52,633.88,61.76,111.32,121.35,188.03,177.77,684.97,114.35,23.65,306.95,53.41,777.21,1066.37,0.09,229.08,182.73,14.12,312.83,200.81,46.63,91.08,941.18,433.88,1348.59,664.81,634.24,38.57,423.83,1333.41,138.66,246.68,10000,11.27,84.01,30.26,59.32,9.76,2.7,16.98,26.1,21.28,541.16,102.7,53.87,63.93,13.91,2.71,22,48.34,17.06,58.8,21.21,26.13,127.69,1407.99,204.34,36.19,62.18,37.89,5.98,896.52,42.53,121.72,69.52,10.5,103.4,56.47,16.14,37.8,22.01,33.11,53.44,119.91,29.58,583.09,371.4,307.91,75.87,128.1,38.85,112,200.94,41.35,5.9,43.16,59.96,186.5,125.24,184.51,42,432.32,167.53,66.21,83.92,292.92,75.78,403.6,833.89,25.36,45.03,45.03,18.41,19.07,684.17,51.67,295.56,7.7,270.91,866.02,0,142,0,64.43,115.68,4,1318.51,605.5
"2018-01-18 08:30",70.01,326.66,191.36,21.55,34.44,34.99,25.36,117.52,65.39,21.44,2,52.87,32,34.52,40.85,42.17,559.42,637.02,62.49,110.79,119.14,190.87,169.4,674.54,119.98,21.6,322.85,53.5,807.18,1071.62,0.1,238.92,174.98,20.01,327.87,201.4,56.96,96.11,901.76,436.55,1341.28,660.88,604.22,31.53,433.78,1335.86,156.97,247.47,10000,11.42,85.15,30.16,56.18,9.99,3.28,17.48,24.93,19.03,549.38,102.97,53.84,64.24,13.89,2.71,16,49.39,17.43,58.35,21.4,25.96,129.12,1410.69,193.57,36.25,60.8,38.52,5.45,949.18,40.75,121.88,65.11,10.28,109.61,57.02,16.55,37.68,24.75,33.74,57.98,117.68,28.6,543,362.08,321.82,75.55,127.73,39.29,112,201.51,39.27,6.2,43.57,59.23,187.14,132.88,187.13,49,407.2,169.25,65.77,84.38,300.29,75.68,409.57,829.98,24.95,46.81,46.81,21.21,19.44,682.32,51.85,293.48,8.02,273.82,861.69,0,142,0,67.85,106.27,4,1321.6,604.36
"2018-01-18 08:45",65.98,327.9,196.77,22.68,36.02,35.95,24.76,118.32,64.76,24.67,2,54.81,27,33.94,43.34,41.4,554.11,632.35,64.33,106.01,116.79,187.91,177.76,669.95,121.91,22.11,314.14,54.12,814.31,1060.8,0.09,218.16,165.27,18.33,317.28,200.05,55.41,91.01,906.21,420.63,1350.58,675.86,607.2,32.88,455.86,1322.68,161.06,236.92,10000,12.51,85.8,29.96,56.12,10.18,2.92,16.69,26.69,17.38,540.98,103.93,54.89,64.93,14.3,2.72,16,48.73,16.71,59.06,20.65,25.61,123.62,1397.64,187.16,36.31,62.1,38.04,4.68,977.99,42.58,121.34,63.36,10.59,107.12,56.85,16.57,35.42,22.99,33.13,60.55,116.65,29.04,585.77,361.19,308.36,74.33,127.71,39.01,115,189,36.1,6.6,43.89,61.27,187.52,130.41,188.61,52,425.96,167.9,75.16,83.74,287.55,78.14,407.87,830.7,24.42,46.36,46.36,23.39,20.27,670.67,55.03,296.95,7.7,272.36,863.92,0,142,0,61.92,105.46,4,1303.59,609.68
"2018-01-18 09:00",65.53,325.51,195.59,22.49,36.31,36.31,24.71,112.26,64.4,21.77,0,55.08,27,32.93,43.08,42.03,573.91,622.51,64.27,105.41,113.91,195.49,171.34,671.18,115.83,21.96,315.6,51.89,817.13,1062.11,0.09,222.52,172.96,12.63,326.16,202.59,63.22,85.66,924.87,425.58,1339.43,673.69,616.18,31.6,460.1,1336.52,149.44,240.77,10000,9.66,81.19,29.89,60.51,9.85,2.41,17.35,26.84,19.89,546.42,103.01,48.63,63.89,13.6,0.95,16,49.12,16.5,58.94,20.74,25.83,128.96,1421.04,189.04,36.31,61.08,35.51,4.77,939.56,44.23,119.32,66.28,10.22,107.5,54.77,17.48,34.22,21.64,33.01,54.83,118,30.36,550.45,363.82,318.9,77.58,127.67,39.78,118,186.44,36.83,5.9,42.78,63.37,186.56,136.71,185.57,56,410.42,166.81,65.55,84.2,280.55,72.79,412.41,827.48,24.78,46.16,46.16,21.2,19.5,674.31,51.2,297.04,7.59,270.9,860.43,0,142,0,62.73,101.81,6,1326.62,612.77
"2018-01-18 09:15",65.79,313.7,196.35,22.16,36.36,34.83,24.06,113.02,70.78,24.26,0,56.37,27,32.29,42.79,41.11,564.86,629.53,63.28,106.42,115.88,190.54,171.03,668.81,118.7,21.92,321.94,55.97,813.39,1073.72,0.08,222.25,180.81,18.29,336.18,193.91,59.43,67.72,931.64,425.29,1348.14,692.58,666.16,38.08,451.44,1341.35,145.46,227.93,10000,6.52,76.09,29.97,58.33,10.04,1.8,17.32,26.24,20.14,560.9,104.71,43.54,60.87,13.32,0,16,48.39,16.95,58.01,19.53,25.54,128.17,1394.59,206.85,36.36,63.29,36.9,4.84,971.7,41.03,119.38,63.26,10.76,106.87,56.22,16.86,32.17,21.78,33.03,54.37,123.83,28.99,587.51,363.51,305.88,76.51,124.36,35.17,119,187.39,36.49,6.1,39.49,63.02,181.43,134.79,186.23,38,418.98,175.34,69.24,89.15,276.58,67.51,410.65,831.57,23.98,45.64,45.64,19.38,18.83,674.96,51.08,296.35,7.76,269.88,860.34,0,144,0,61.88,101.32,4,1313.01,606.14
"2018-01-18 09:30",69.83,327.2,201.38,21.89,30.4,34.91,23.45,117.47,72.83,21.31,0,50.71,28,34.14,42.96,40.5,558.43,626.87,64.85,107.77,120.2,186.72,175.44,687.66,111.32,22.66,320.4,50.65,796.51,1073.78,0.08,226.06,165.42,12.09,331.63,188.13,51.06,76.2,919.14,430.02,1337.58,657.17,651.15,31.21,454.33,1339.23,143.48,229.64,10000,6.42,65.92,29.84,58.48,9.41,1.73,18.3,25.56,19.16,555.99,103.6,43.45,62.91,13.32,0,16,47.2,16.37,59.39,19.82,25.78,128.14,1408.43,216.21,36.23,64.06,38.56,4.83,960.4,43.43,118.77,61.71,10.12,108.93,60.38,16.95,31.67,24.3,33.17,55.87,117.24,28.4,578.56,366.32,305.51,72.31,116.76,30.13,119,190.59,37.54,6,39.17,66.38,184.88,135.99,185.59,32,486.75,185.14,66.34,82.98,280.72,68.73,409.84,819.53,23.44,46.1,46.1,21.17,18.25,672.4,50.69,298.79,7.5,269.51,871.1,0,143,0,58.27,102.22,4,1312.33,612.4
"2018-01-18 09:45",68.34,308.07,203.87,22.77,29.61,34.79,22.59,117.14,70.84,25.03,0,49.85,26,36.99,41.49,41.73,554.35,631.07,67.67,110.03,116.22,195.1,171.5,676.92,114.32,21.81,322.03,53.22,838.8,1082.75,0.08,222.31,162.19,15.89,336.28,190.09,46.76,75.96,917.61,432.92,1345.91,654.54,594.13,30,462.66,1334.15,137.59,260.35,10000,6.42,53.62,83.69,55.32,9.98,2,16.82,25.78,20.87,566.08,104.95,43.37,64,13.74,0,15,48.11,17,60.84,19.85,26.11,131.56,1394.19,199.46,36.18,60.13,38.78,4.8,932.22,41.51,119.66,62.02,11.43,93.79,59.36,18.14,31.79,23.6,31.18,60.74,120.13,29.55,558.61,363.28,319.98,75.99,116.38,29.44,113,197.33,38.85,6.5,39.22,66.78,182.58,140.35,185.79,48,458.81,182.19,66,89.32,278.95,69.2,409.26,822.62,23.86,46.37,46.37,22.19,19.13,683.32,52.09,298.89,7.9,271.98,872.52,188,0,0,67.21,102.81,4,1333.73,609.27
"2018-01-18 10:00",67.57,312.68,205.48,23.08,29.87,35.46,23.73,118.29,70.03,24.32,0,50.7,25,34.25,44.57,39.4,549.18,638.99,59.86,111.03,115.6,187.15,166.76,663.58,122.72,21.54,322.45,50.46,800,1072.29,0.09,198.55,170.53,15.37,342.44,183.23,39.24,81.46,919.8,430.6,1352.41,660.99,590.11,36.8,459.1,1343.29,142.79,288.87,10000,6.32,34.78,127.06,54.63,10.8,2.38,16.6,25.83,21.04,556.49,107.92,46.91,65.51,14.1,0,15,49.39,17.77,62.12,20.46,27.01,137.07,1434.91,202.11,36.17,63.13,34.85,5.01,983.98,44.44,119.12,69.02,8.7,92.59,59.29,17.77,31.79,24.06,32.11,48.82,125.43,29.41,580.07,363.79,308.9,74.51,117.89,29.37,114,187.82,38.26,6,38.17,67.3,180.62,146.7,177.28,32,468.25,184.65,70.02,84.24,281.25,69.66,405.9,816.79,24.92,45.99,45.99,21.12,20.59,676.54,53.13,301,7.72,272.9,860.87,148,0,0,61.74,103.39,4,1325.71,615.46
"2018-01-18 10:15",67.32,322.49,214.07,23.05,30.5,37.79,25.47,118.43,66.65,27.12,0,51,26,33.67,40.47,40.03,582.14,638.8,60.14,114.45,120.47,197.55,180.25,671.65,115.19,22.49,312.12,54.98,845.02,1079.62,0.07,151.92,176.22,16,352.13,177.12,36.78,76.72,921.39,431.57,1353.37,666.68,622.09,32.64,449.33,1344.67,137.54,241.73,10000,8.22,17.62,126.36,55.35,10.06,3.95,17.4,25.69,22.25,561.7,110.72,45.25,64.34,14.02,0,15,49.5,17.91,69.85,20.06,26.54,141.87,1414.43,217.43,36.17,61.67,36.55,5.08,946.58,42.38,120.65,63.26,9.95,95.45,58.98,19.14,31.64,22.32,33.83,56.03,124.95,29.41,570.26,377.2,308.53,72.51,122.3,30,112,190.14,38,5.8,44.62,68.78,180.89,148.32,188.52,36,473,197.16,69.87,87.16,281.56,73.22,396.36,828.29,25.6,47.58,47.58,20.58,22.34,668.69,53.83,300.3,7.46,271.53,851.86,153,0,0,57.22,105.7,4,1375.52,619.12
"2018-01-18 10:30",67.68,314.87,223.42,23.02,30.32,37.92,26.3,123.91,64.67,26.29,0,54.45,30,36.47,44.19,39.58,582.49,635.61,60.81,116.17,123.29,200.18,169.12,675.49,112.43,22.78,321.31,54.59,846.53,1106.48,0.07,135.75,163.3,11.92,352.93,174.77,34.33,84.96,862.76,437.16,1354.27,657.03,552.08,29.64,483.78,1352.83,138.15,234.91,10000,8.47,5.01,126.26,52.46,10.27,3.96,18,22.81,28.61,575.98,111.38,44.13,65.01,14.4,0,15,49.27,20.13,90.76,19.98,26.44,143.54,1404.6,234.62,36.19,64.53,41.15,4.81,997.42,44.34,120.58,62.27,8.35,92.92,56.22,19.2,32.96,24.74,32.18,60.45,123.34,28.92,567.67,371.99,318.93,78.78,127.45,29.4,114,184.95,38.43,5.9,46.25,67.43,185.54,143.8,186.59,35,459.58,185.5,71.34,89.86,286.14,76.83,400.81,822.08,25.37,49.59,49.59,20.46,23.92,670.7,55.85,305.81,7.84,269.93,893.66,170,0,0,53.85,105.35,4,1351.76,619.98
"2018-01-18 10:45",78.75,319.67,221.12,22.61,30.79,37.82,26.41,126.47,66.03,26.86,0,56.38,32,38.22,42.38,39.18,561.28,636.09,63.21,121.66,123.28,195.23,178.83,707.93,114.92,22.47,322.37,54.54,846.62,1094.58,0.07,143.99,151.95,13.17,358.87,174.62,41.77,76.75,889.17,437.91,1372.84,647.09,581.95,30.58,468.42,1351.9,143.36,230.87,10000,6.8,0,125.97,53.44,9.83,1.88,17.25,26.35,28.71,572.99,115.2,43.81,66.5,14.49,0,15,49.79,20.26,99.41,21.21,27.19,143.92,1398.7,242.66,36.19,61.75,42.17,4.91,1043.19,46.41,122.24,62.13,9.01,95.06,58.6,19.14,32.24,25.75,32.43,65.5,123.95,28.89,536.53,368.32,309.18,73.76,134.57,28.88,117,188.43,38.3,5.7,44.34,69.59,193.35,144.62,182.29,32,463.79,189.17,70.71,90.14,284.18,82.06,393.07,827.13,25.11,47.54,47.54,19.81,24.04,664.99,54.08,302.3,8.04,271.18,891.74,150,0,0,48.72,106.76,4,1383.86,637.06
"2018-01-18 11:00",76.64,318.81,231,22.2,31.53,38.43,27.4,133.26,64.56,25.57,0,57.6,30,38.68,43.18,39.46,582.56,645.23,60.94,119.31,127.23,208.07,182.22,709.14,110.81,22.61,329.86,54.5,837.74,1118.8,0.07,139.89,161.72,11.29,368.13,179.35,34.79,87.62,900.89,441.32,1364.49,627.34,551.29,36.34,471.71,1356.67,145.06,240.16,10000,7.12,0,126.03,50.57,9.83,2.99,17.66,25.02,27.05,580.97,114.66,44.29,66.48,14.95,0,15,51.03,19.54,96.21,21.44,27.19,147.87,1394.64,229.54,37.69,66.15,38.33,4.85,1054.71,49.52,122.86,64.54,8.56,96.59,56.53,19.42,32.48,24.81,32.02,68.55,124.93,30.66,575.18,369.28,310.43,75.9,144.23,29.94,116,191.08,37.24,5.8,46.56,72.17,197.43,151.5,183.39,34,454.24,189.81,71.38,87.84,290.42,84.38,384.04,842.56,25.22,48.07,48.07,19.27,22.33,662.13,53.59,302.81,10.94,271.43,874.1,154,0,0,43.73,104.72,4,1355.58,623.88
"2018-01-18 11:15",79.25,316.33,236.08,23.02,31.53,38.93,26.92,135.21,62.85,27.73,0,62.81,27,38.75,45.6,39.12,585.8,650.07,59.92,117.8,124.5,197.51,181.18,712.37,111.73,22.37,330.17,59.82,873.74,1129.11,0.07,131.31,165.65,14.97,372.05,175.28,34.28,78.39,909.76,436.64,1417.16,633.93,569.27,32.32,483.8,1369.16,158.35,235.27,10000,5.23,0,125.89,48.56,9.76,2.31,18.17,29.14,25.12,588.34,119.39,43.73,68.04,15.18,0,16,50.86,19.21,97.51,21.8,27.33,156.03,1396.94,234.13,37.56,66.01,39.07,4.81,1028.11,47.42,122.51,64.11,8.09,97.41,55.58,19.59,33.25,24.92,33.07,64.2,124.86,29.27,555.49,372.3,309.2,75.77,143.86,30.12,116,193.36,39.25,5.9,46.53,73.66,202.04,146.61,190.15,34,469.71,186.88,70.32,90.31,296.78,86.99,382.62,839.96,25.19,50.63,50.63,18.81,22.84,657.49,54.14,303.72,9.77,271.2,874.81,172,0,0,40.58,106.32,4,1433.49,634.75
"2018-01-18 11:30",81.79,318.65,237.04,23.24,32.02,38.77,27.36,140.24,70.26,23.86,0,65.45,30,39.55,44.87,39.47,582.97,651.83,61.84,120.28,129,203.47,171.84,700.03,119.25,22.51,338.85,59.3,860.59,1128.03,0.08,138.05,157.48,20.47,370.38,172.6,38.44,80.93,883.76,441.16,1418.08,623.26,595.26,30.88,484.48,1367.98,163.06,235.08,10000,6.4,0,125.44,46.26,9.81,1.03,16.85,26.69,24.16,571.76,120.33,48.05,70.7,15.03,0,15,51.61,20.87,105.58,23.81,27.63,150.83,1422.17,231.84,36.24,64.33,42.35,4.77,967,45.6,121.5,64.91,8.56,97.29,55.93,20.23,32.6,22.44,35.82,61.78,123.88,29.41,555.59,371.6,311.91,74.69,147.45,30.04,120,191.88,39.55,5.7,47.06,82.25,205.7,148.46,192.59,36,475.96,200.6,70.96,94.28,297.94,86.55,378.4,854.69,25.34,50.82,50.82,22.63,23.41,656.24,57.44,307.72,11.36,273.91,888.22,162,0,0,41.8,105.28,4,1388.71,643.73
"2018-01-18 11:45",86.96,318.79,246.33,23.56,32.89,39.42,28.66,142.55,73.31,30.47,0,65.36,32,40.7,49.13,39.54,584.73,660.71,63.96,121.82,130.54,205.56,182.07,707.23,109.36,23.08,346.95,56.1,876.64,1152.27,0.07,137.44,154.44,10.66,376.38,169.97,39.47,69.31,830.31,445.11,1367.46,590.97,667.25,37.72,489.02,1376.24,157.7,225.7,10000,6.63,0,125.55,49.81,10.12,0.75,17.3,26.34,24.39,578.86,120.27,47.28,72.61,15.89,0,15,53.54,19.62,103.42,23.78,28.88,166.33,1415.82,251.86,36.11,69.68,42.53,4.85,1051,50.92,121.06,72.29,8.82,94.23,54.98,19.2,32.58,23.71,35.65,60.78,126.5,30.23,537.03,374.84,327.77,75.49,153.33,30.49,119,193.99,36.86,5.8,50.13,80.73,209.93,152.1,186.97,37,553.8,198.74,72.79,94.29,296.99,87.02,367.09,844.25,25.89,50.7,50.7,21.83,24.09,662.38,57.37,304.6,10.29,276.77,881.43,152,0,0,40.78,108.03,4,1348.15,640.62
"2018-01-18 12:00",83.59,365.96,260.31,23.67,33.78,39.31,29.03,139.95,75.46,29.02,0,65.23,34,42.46,47.27,39.28,583.84,661.52,64.87,126.41,128.88,199.8,178.55,690.83,111.66,23.44,346.25,59.01,882.76,1162.38,0.08,129.69,146.23,10.76,416.7,166.9,29.48,76.31,825.29,443.88,1370.56,636.5,572.23,32.6,476.51,1372.81,138.85,228.34,10000,29.35,0,125.57,50.48,9.79,0.86,19.73,23.88,28.99,603.44,123.59,52.65,78.52,17.02,0,15,53.94,19.65,100.23,23.69,28.72,170.62,1437.3,254.28,36.51,66.5,39.71,4.78,1145.62,56.04,121.89,75.92,8.08,98.29,57.8,19.33,33.17,32.03,35.73,73.67,134.55,29.64,560.85,370.94,326.24,79.24,141.11,30.47,124,197.34,39.29,7.2,48.78,83.69,217.4,152.15,191.84,54,666.09,207.74,73.4,95.21,302.16,89.51,364.15,854.54,26.82,51.81,51.81,21.59,24.84,655.64,62.56,309.83,10.25,273.24,873.79,172,0,0,36.15,108.39,4,1349.56,647.51
"2018-01-18 12:15",100.11,384.35,269.65,24.66,33.19,38.98,29.52,138.58,80.17,32.09,0,63.04,29,43.07,49.47,40.05,598.65,672.31,68.67,127.36,136.47,213.78,173.32,692.93,114.3,23.6,341.45,58.07,861.05,1172.91,0.08,124.44,153.06,11.23,410.66,163.26,35.51,72.89,901.08,445.77,1365.94,637.78,623.22,34.25,487.1,1378.21,136.49,234.41,10000,60.77,0,125.46,51.11,10.65,0.87,18.69,23.33,25.66,598.59,126.35,56.99,78.77,16.25,0,16,53.38,20.97,100.15,25.07,28.56,173.68,1410.06,250.53,38.97,68.43,40.91,4.95,1161.44,58.52,123.66,70.49,8.07,100.58,55.8,19.79,34.84,30.24,37.71,60.86,137.49,30.15,572.03,375.52,312.59,74.58,136.12,30.51,121,202.46,41.83,11.7,49.05,84.76,215.59,160.14,184.31,46,627.14,194.95,73.6,94.55,297.14,90.48,358.51,858.24,26.37,53.82,53.82,21.83,26.78,663.77,65.48,313.57,10.18,272.59,899.49,164,0,0,39.89,109.39,4,1467.98,643.48
"2018-01-18 12:30",88.87,390.98,270.64,24.18,32.99,39.73,30.29,135.78,85.75,27.3,0,66.22,30,43.1,51.4,42.18,597.4,678.94,67.94,132.8,136.82,214.64,183.43,702.52,109.81,23.29,342.53,60.65,854.52,1159.27,0.08,125.92,165.9,13.28,412.89,159.8,36.48,77.09,943.54,451.4,1359.43,617.85,636.21,37.24,483.48,1390.11,139.75,230.92,10000,60.42,0,124.83,48.09,10.17,1.52,18.45,23.18,24.68,619.43,127.63,60.38,77.6,16.57,0,16,54.88,21.94,97.77,24.76,29.05,181.49,1408.01,248.04,36.42,67.68,44.37,4.97,1190.72,61.66,123.32,77.86,7.71,98.92,57.69,19.59,35.59,29.59,36.87,62.46,139.72,30.05,549.45,377.34,312.71,74.98,137.74,30.11,121,209.8,41.51,11.4,48.39,85.27,213.56,158.57,176.52,37,631.18,193.18,86.86,97.95,301.21,92.28,357.09,855.81,25.24,52.46,52.46,21.09,26.75,663.35,60.6,318.12,9.52,274.71,893.98,148,0,0,37.94,110.07,4,1457.41,652.62
"2018-01-18 12:45",100.97,388.56,270.2,23.7,33.07,40.49,29.12,139.1,82.93,31.91,0,65.74,30,44.5,53.68,40.01,601.83,684.4,70.36,134.91,142.17,213.66,182.25,695.97,117.65,22.23,344.08,59.88,876.9,1203.2,0.08,118.18,144.84,14.95,420.73,151.62,35.5,70.41,906.68,453.01,1362.33,612.87,644.2,43.76,479.84,1389.12,140.09,232,10000,49.86,0,124.86,46.67,10.22,0.93,18.37,28.18,25.21,617.15,130.26,64.81,78.44,15.99,0,15,56.36,21.65,102,25.25,28.92,169.37,1430.51,248.46,36.18,71.93,46.16,5.79,1156.34,62.19,122.89,82.11,7.91,101.76,61.25,19.2,36.06,31.03,36.36,62.53,146.1,31.21,532.01,386.12,313.17,75,134.54,30.11,125,206.13,43.67,8.2,49.67,83.13,212.6,160.55,185.37,37,613.72,199.9,76.29,102.43,297.71,93.11,348.82,860.72,25.09,54.55,54.55,20.16,26.52,660.44,62.9,314.56,10.36,274.17,885.51,162,0,0,37.29,111.25,4,1424.03,660.11
"2018-01-18 13:00",93.51,391.09,271.28,24.6,33.28,40.07,29.11,144.85,78.93,29.24,0,62.77,30,41.24,56.59,39.85,606.89,684.84,64.71,129.68,137.37,225.33,180.36,698.78,111.63,25.09,345.31,63.7,767.06,1177.06,0.08,121.2,145.67,7.85,409.65,155.46,37.5,72.82,948.87,461.92,1382.36,645.25,685.19,39.73,481.71,1407.08,137.2,237.77,10000,9.34,0,124.75,49.79,9.87,0.03,21.66,24.44,25.26,622.78,144.39,64.24,80.43,17.13,0,15,53.48,20.33,99.27,23.97,27.98,165.72,1416.13,268.35,37.93,69.46,42.16,9.28,1180.44,70.75,124.27,92.3,7.92,106.97,60.6,19.16,40.07,35.73,39.06,65.37,148.74,33.03,524.44,385.33,331.65,76.29,131.1,30.26,131,220.68,45.83,7.2,54.96,82.59,207.35,162.85,182.67,46,642.7,201.78,84.35,106.48,309.46,93.95,353.15,859.1,24.47,55.19,55.19,20.93,24.87,665.14,62.1,323.9,10.58,280.65,895.56,172,0,0,39.39,112.27,4,1456.49,657.95
"2018-01-18 13:15",94.99,396.55,280.81,24.48,34.92,39.55,29.46,152.4,86.83,32.29,0,65.26,31,42.4,58.61,40.48,622.29,692.22,62.47,118.3,134.22,234.28,189.26,690.32,109.55,24.86,347.13,59.79,801.1,1179.12,0.08,123.34,164.41,6.23,428.78,159.45,41.01,70.8,986.73,461.66,1368.16,652.55,663.18,43.58,469.8,1398.61,142.72,223.58,10000,10.53,0,124.76,54.57,10.14,0,19.04,24.7,22.19,632.74,150.78,62.96,80.55,16.11,0,16,55.05,20.75,102.8,23.24,30.39,169.7,1401.61,280.36,38.6,69.68,41.19,11.35,1183.99,75.78,126.86,98.77,8.81,125.27,66.87,19.81,43.54,39.06,40.13,63.65,144.12,32.25,535.5,392.2,319.14,76.77,129.04,30.04,129,231.64,44.71,7.1,57.7,80.5,204.32,155.81,179.97,46,615.14,217.7,87.45,106.92,319.62,96.8,350.6,886.08,25.51,53.09,53.09,22.7,24.2,664.84,66.98,324.28,10.31,280.14,898.37,153,0,0,40.51,113.39,4,1467.82,662.81
"2018-01-18 13:30",96.74,386.65,286.69,23.86,33.94,39.9,29.77,149.66,87.35,29.16,0,67.05,31,43.23,67.49,41.5,627.78,700.96,62.3,116.71,132.61,231.84,183.47,681.05,111.12,23.66,359.2,59.58,877.94,1180.7,0.08,123.47,146.9,6.52,404.8,165.17,35.29,72.73,985.99,463.2,1369.94,657.38,605.17,64.29,474.39,1391.93,140.37,248.96,10000,8.98,0,124.71,48.6,10.06,0.11,20.4,25.97,22.71,630.4,148.94,67.1,76.39,16.62,0,15,55.14,22.54,104.37,23,30.4,172.83,1427.06,260.17,36.14,70.02,45.83,13.32,1165.74,81.83,130.25,102.54,7.86,130.12,70.68,18.94,46.02,38.83,39.96,63.15,146.17,31.84,538.52,397.63,318.09,75.39,134.95,29.86,128,238.23,44.29,11.4,63.34,81.51,199.55,147.05,179.02,36,621.38,219.14,89.48,107.87,327.83,100.16,349.44,887.02,26.5,54.62,54.62,21.09,25.24,666.64,63.66,336.38,10.36,279.09,905.97,162,0,0,43.14,114.47,4,1454.99,666.97
"2018-01-18 13:45",102.15,396.01,293.25,24.04,34.38,39.78,30.21,148.09,88.14,33.24,0,67.03,30,43.03,67.44,40.6,643.23,714.48,63.42,121.24,135.55,241.55,188.94,690.45,107.74,23.28,365.57,65.64,943.59,1190.91,0.08,121.79,142.7,8.67,413.38,164.8,33.23,72.98,1006.11,463.43,1380.87,676.5,700.16,69.28,465.18,1398.8,141.81,203.05,10000,8.84,0,126.22,46.8,10.11,0,20.55,28.79,20.66,641.74,154.28,66.44,76.38,16.1,0,15,55.81,22.45,108.47,22.21,30.46,166.6,1386.33,267.55,37.7,71.49,45.77,12.98,1096.11,82.6,131.79,104.54,8.08,132.24,74.31,18.99,49.6,39.76,41.76,62.45,150.18,29.33,532.02,393.04,319.98,72.93,139.56,30.87,131,232.85,44.35,12.4,65.78,83.31,205.31,152.42,179.03,36,559.5,235.18,90.85,107.63,325,102.07,349.14,882.4,25.37,55.71,55.71,21.53,26.96,665.43,63.99,338.65,10.62,280.98,904.51,175,0,0,36.08,114.37,4,1474.94,669.56
"2018-01-18 14:00",101.83,387.69,285.61,24.56,34.63,40.01,28.49,154.23,90.9,32.23,0,63.36,30,39.52,71.09,40.37,633.34,728.4,64.54,125.02,127.93,235.86,180.58,659.92,110.39,22.48,438.86,60.34,912.14,1186.78,0.08,120.99,161.14,11.79,418.8,161.75,36.72,74.67,1041.62,470.23,1369.25,647.06,634.15,76.39,455.51,1420.82,136.27,233.73,10000,8.59,0,125.99,48.22,9.58,0,19.07,25.2,23.42,642.37,157.49,69.11,76.37,16.03,0,15,58.65,22.87,105.19,23.36,33.35,167.39,1408.28,273.99,39.51,68.9,44.22,13.17,1215.6,79.81,130.8,107.92,8.02,128.22,71.33,18.35,49.59,39.48,42.27,65.75,151.08,28.68,547.83,403.36,321.53,77.15,128.71,32.72,134,236.62,49.66,12.7,63.88,79.74,205.87,156.64,186.5,54,469.8,223.27,89.03,110.32,330.17,103.9,345.99,882.7,25.9,57.12,57.12,20.19,25.42,672.46,63.04,345.76,11.08,282.53,907.58,154,0,0,40.94,115,4,1443.59,666.05
